Sequence_Name,Source_File,Sequence_Length,pI,MW,Polar_Pct,A_Pct,L_Pct,V_Pct,I_Pct,P_Pct,F_Pct,W_Pct,M_Pct,G_Pct,GRAVY_Score,Avg_KD_Hydrophobicity,Max_KD_Hydrophobicity
Peluntamig_IAP-CD47_Heavy_Chain_1,peluntamig.py,114,6.09,12509.8,0.56,7.02,6.14,10.53,1.75,2.63,1.75,3.51,1.75,8.77,-0.31,-0.29,1.65
Peluntamig_IAP-CD47_Light_Chain_1,peluntamig.py,107,7,11814.09,0.54,4.67,9.35,3.74,5.61,6.54,4.67,1.87,0,9.35,-0.37,-0.37,1.66
Peluntamig_DLL3_Heavy_Chain_2,peluntamig.py,118,9.12,13351.67,0.58,7.63,5.08,5.08,1.69,4.24,2.54,2.54,2.54,10.17,-0.75,-0.74,1.22
Peluntamig_DLL3_Light_Chain_2,peluntamig.py,107,7,11814.09,0.54,4.67,9.35,3.74,5.61,6.54,4.67,1.87,0,9.35,-0.37,-0.37,1.66
Pembrolizumab_PDCD1-CD279-PD1_Heavy_Chain_1,pembrolizumab.py,120,8.55,13482.89,0.57,5,4.17,9.17,0.83,2.5,5,2.5,3.33,10,-0.51,-0.5,1.22
Pembrolizumab_PDCD1-CD279-PD1_Light_Chain_1,pembrolizumab.py,111,7,11997.33,0.53,6.31,11.71,4.5,3.6,6.31,3.6,0.9,0,9.91,-0.19,-0.19,2.01
Pemivibart_SARS-CoV-2-Spike-RBD_Heavy_Chain_1,pemivibart.py,124,4.96,13383.63,0.52,7.26,8.06,6.45,1.61,2.42,4.03,3.23,1.61,13.71,-0.28,-0.26,1.65
Pemivibart_SARS-CoV-2-Spike-RBD_Light_Chain_1,pemivibart.py,112,4.99,11710.7,0.55,6.25,8.04,5.36,4.46,5.36,1.79,0.89,0,12.5,-0.27,-0.29,1.52
Penpulimab_PDCD1-CD279-PD1_Heavy_Chain_1,penpulimab.py,118,8.03,12904.19,0.51,8.47,8.47,6.78,1.69,2.54,3.39,3.39,1.69,12.71,-0.28,-0.26,1.65
Penpulimab_PDCD1-CD279-PD1_Light_Chain_1,penpulimab.py,107,7.95,11851.16,0.58,4.67,8.41,3.74,3.74,5.61,4.67,0.93,2.8,7.48,-0.43,-0.43,0.82
Pertuzumab_ERBB2-CD340-HER2_Heavy_Chain_1,pertuzumab.py,119,6.46,13096.45,0.51,5.88,9.24,8.4,0.84,3.36,5.04,2.52,1.68,11.76,-0.27,-0.25,1.65
Pertuzumab_ERBB2-CD340-HER2_Light_Chain_1,pertuzumab.py,107,8.55,11779.05,0.58,5.61,4.67,5.61,6.54,5.61,3.74,0.93,0.93,8.41,-0.32,-0.32,0.93
Polatuzumab_AGM6-CD79B_Heavy_Chain_1,polatuzumab.py,117,5.34,12794.14,0.5,6.84,8.55,6.84,4.27,3.42,2.56,3.42,0.85,12.82,-0.25,-0.23,1.65
Polatuzumab_AGM6-CD79B_Light_Chain_1,polatuzumab.py,111,4.55,11983.03,0.59,5.41,8.11,4.5,4.5,5.41,4.5,0.9,0,8.11,-0.45,-0.44,1.54
Pozelimab_C5_Heavy_Chain_1,pozelimab.py,120,5.18,13068.35,0.57,4.17,7.5,8.33,4.17,4.17,1.67,3.33,0.83,8.33,-0.25,-0.24,1.65
Pozelimab_C5_Light_Chain_1,pozelimab.py,107,9.04,11660.97,0.53,7.48,7.48,3.74,5.61,5.61,4.67,1.87,0.93,9.35,-0.32,-0.33,1.84
Prolgolimab_PDCD1-CD279-PD1_Heavy_Chain_1,prolgolimab.py,129,8.62,13949.5,0.47,7.75,7.75,9.3,1.55,2.33,2.33,4.65,2.33,15.5,-0.18,-0.16,1.65
Prolgolimab_PDCD1-CD279-PD1_Light_Chain_1,prolgolimab.py,106,8.73,11272.41,0.53,7.55,6.6,8.49,4.72,5.66,1.89,1.89,0,10.38,-0.3,-0.32,1.58
Pucotenlimab_PDCD1-CD279-PD1_Heavy_Chain_1,pucotenlimab.py,118,8.99,12778.13,0.51,7.63,8.47,6.78,1.69,2.54,3.39,3.39,1.69,13.56,-0.31,-0.29,1.65
Pucotenlimab_PDCD1-CD279-PD1_Light_Chain_1,pucotenlimab.py,111,6.38,11982.34,0.5,7.21,5.41,4.5,5.41,7.21,5.41,1.8,2.7,9.91,-0.35,-0.36,1.66
Pulocimab_KDR-CD309-VEGFR2_Heavy_Chain_1,pulocimab.py,116,8.65,12575.93,0.53,7.76,6.9,8.62,3.45,1.72,3.45,2.59,2.59,9.48,-0.11,-0.09,1.33
Pulocimab_KDR-CD309-VEGFR2_Light_Chain_1,pulocimab.py,107,7.96,11476.73,0.51,7.48,6.54,4.67,5.61,5.61,5.61,1.87,0.93,10.28,-0.23,-0.23,1.18
Racotumomab_Idiotope-of-anti-NeuGc-ganliosides_Heavy_Chain_1,racotumomab.py,121,5.36,13682.92,0.61,5.79,6.61,4.96,2.48,2.48,4.13,3.31,0.83,8.26,-0.63,-0.62,1.14
Racotumomab_Idiotope-of-anti-NeuGc-ganliosides_Light_Chain_1,racotumomab.py,107,5.65,11797.93,0.61,2.8,9.35,2.8,6.54,2.8,2.8,1.87,0.93,9.35,-0.43,-0.43,0.97
Rademikibart_IL4R-CD124_Heavy_Chain_1,rademikibart.py,115,9.04,12425.74,0.5,8.7,7.83,7.83,1.74,1.74,4.35,2.61,1.74,13.91,-0.19,-0.17,1.65
Rademikibart_IL4R-CD124_Light_Chain_1,rademikibart.py,109,6.85,11816.96,0.55,7.34,8.26,3.67,4.59,5.5,3.67,1.83,0,10.09,-0.37,-0.37,1.66
Ramucirumab_KDR-CD309-VEGFR2_Heavy_Chain_1,ramucirumab.py,116,8.65,12575.93,0.53,7.76,6.9,8.62,3.45,1.72,3.45,2.59,2.59,9.48,-0.11,-0.09,1.33
Ramucirumab_KDR-CD309-VEGFR2_Light_Chain_1,ramucirumab.py,107,7.96,11476.73,0.51,7.48,5.61,4.67,6.54,5.61,5.61,1.87,0.93,10.28,-0.23,-0.23,1.18
Ravulizumab_C5_Heavy_Chain_1,ravulizumab.py,122,6.11,13694.13,0.55,4.92,4.92,9.84,2.46,3.28,4.1,4.1,2.46,9.02,-0.35,-0.33,1.65
Ravulizumab_C5_Light_Chain_1,ravulizumab.py,107,5.09,11387.59,0.53,6.54,8.41,4.67,5.61,5.61,3.74,0.93,0.93,10.28,-0.23,-0.23,1.31
Recaticimab_PCSK9_Heavy_Chain_1,recaticimab.py,121,6.09,13915.28,0.6,5.79,3.31,9.09,1.65,2.48,3.31,4.13,3.31,7.44,-0.61,-0.59,1.22
Recaticimab_PCSK9_Light_Chain_1,recaticimab.py,112,9.43,12404.82,0.59,3.57,8.93,3.57,4.46,4.46,6.25,1.79,0.89,7.14,-0.41,-0.42,1.26
Regdanvimab_SARS-CoV-2-Spike-RBD_Heavy_Chain_1,regdanvimab.py,128,9.15,14374.19,0.56,3.12,9.38,7.03,3.91,4.69,2.34,3.12,2.34,7.81,-0.3,-0.29,1.29
Regdanvimab_SARS-CoV-2-Spike-RBD_Light_Chain_1,regdanvimab.py,110,4.72,11364.4,0.52,5.45,9.09,5.45,4.55,6.36,1.82,1.82,0,13.64,-0.23,-0.25,1.52
Relatlimab_LAG3-CD223_Heavy_Chain_1,relatlimab.py,120,6.76,13458.78,0.55,5,10,5.83,2.5,4.17,3.33,5,0,9.17,-0.41,-0.4,1.65
Relatlimab_LAG3-CD223_Light_Chain_1,relatlimab.py,107,6.46,11666.87,0.54,8.41,10.28,1.87,5.61,6.54,3.74,1.87,0,7.48,-0.31,-0.31,1.66
Remternetug_APP_Heavy_Chain_1,remternetug.py,122,6.47,13027.21,0.52,6.56,8.2,6.56,1.64,2.46,3.28,2.46,1.64,14.75,-0.27,-0.25,1.65
Remternetug_APP_Light_Chain_1,remternetug.py,107,8.64,11723.98,0.56,5.61,7.48,3.74,4.67,4.67,4.67,2.8,0.93,9.35,-0.37,-0.37,1.27
Reslizumab_IL5_Heavy_Chain_1,reslizumab.py,116,5.25,12706.97,0.54,5.17,9.48,8.62,3.45,1.72,1.72,3.45,0.86,11.21,-0.21,-0.19,1.65
Reslizumab_IL5_Light_Chain_1,reslizumab.py,107,7.94,11547.76,0.57,6.54,7.48,4.67,4.67,5.61,3.74,0.93,0.93,8.41,-0.32,-0.32,1.3
Retifanlimab_PDCD1-CD279-PD1_Heavy_Chain_1,retifanlimab.py,119,6.92,13241.64,0.56,6.72,5.04,10.08,2.52,3.36,2.52,4.2,1.68,7.56,-0.36,-0.34,1.65
Retifanlimab_PDCD1-CD279-PD1_Light_Chain_1,retifanlimab.py,111,5.25,11913.17,0.52,5.41,7.21,5.41,3.6,7.21,6.31,0.9,1.8,9.91,-0.3,-0.31,1.66
Riliprubart_C1S_Heavy_Chain_1,riliprubart.py,119,6.91,13048.4,0.55,8.4,5.04,9.24,4.2,3.36,2.52,2.52,0,9.24,-0.36,-0.35,1.22
Riliprubart_C1S_Light_Chain_1,riliprubart.py,111,4.17,12083.13,0.56,5.41,6.31,3.6,7.21,6.31,3.6,1.8,0.9,9.01,-0.45,-0.45,1.66
Rinatabart_FOLR1_Heavy_Chain_1,rinatabart.py,123,9.15,13524.9,0.54,8.94,6.5,8.13,1.63,2.44,3.25,2.44,1.63,11.38,-0.33,-0.32,1.43
Rinatabart_FOLR1_Light_Chain_1,rinatabart.py,107,8.68,11337.57,0.53,7.48,6.54,5.61,5.61,5.61,3.74,1.87,0.93,9.35,-0.13,-0.13,1.84
Ripertamab_MS4A1-CD20_Heavy_Chain_1,ripertamab.py,121,8.86,13154.5,0.55,9.09,4.96,6.61,1.65,3.31,2.48,3.31,2.48,10.74,-0.41,-0.41,1.74
Ripertamab_MS4A1-CD20_Light_Chain_1,ripertamab.py,106,9.04,11309.53,0.54,7.55,4.72,5.66,5.66,7.55,2.83,2.83,0.94,8.49,-0.26,-0.27,1.64
Risankizumab_IL23A_Heavy_Chain_1,risankizumab.py,120,7.92,13381.82,0.57,6.67,4.17,7.5,5,4.17,2.5,3.33,1.67,8.33,-0.44,-0.42,1.65
Risankizumab_IL23A_Light_Chain_1,risankizumab.py,107,9.01,11757.1,0.56,6.54,5.61,6.54,5.61,5.61,4.67,1.87,0.93,6.54,-0.27,-0.27,1.4
Rituximab_MS4A1-CD20_Heavy_Chain_1,rituximab.py,121,8.86,13154.5,0.55,9.09,4.96,6.61,1.65,3.31,2.48,3.31,2.48,10.74,-0.41,-0.41,1.74
Rituximab_MS4A1-CD20_Light_Chain_1,rituximab.py,106,9.04,11309.53,0.54,7.55,4.72,5.66,5.66,7.55,2.83,2.83,0.94,8.49,-0.26,-0.27,1.64
Rocatinlimab_TNFRSF4-CD134-OX40_Heavy_Chain_1,rocatinlimab.py,117,9.27,12979.71,0.54,4.27,10.26,6.84,3.42,5.13,2.56,3.42,2.56,7.69,-0.24,-0.23,1.65
Rocatinlimab_TNFRSF4-CD134-OX40_Light_Chain_1,rocatinlimab.py,107,6.47,11494.64,0.55,6.54,9.35,3.74,4.67,5.61,3.74,0.93,0,10.28,-0.29,-0.29,1.66
Roconkibart_IL17A_Heavy_Chain_1,roconkibart.py,117,5.69,13055.44,0.53,6.84,5.13,7.69,2.56,2.56,4.27,3.42,3.42,11.11,-0.34,-0.32,1.65
Roconkibart_IL17A_Light_Chain_1,roconkibart.py,112,8.64,12244.61,0.56,1.79,8.93,8.93,3.57,6.25,3.57,0.89,0.89,8.93,-0.3,-0.3,1.22
Romosozumab_SOST_Heavy_Chain_1,romosozumab.py,123,4.99,13652.93,0.57,6.5,4.07,8.94,1.63,2.44,2.44,3.25,3.25,10.57,-0.54,-0.52,1.22
Romosozumab_SOST_Light_Chain_1,romosozumab.py,107,7.94,11689.92,0.58,3.74,8.41,3.74,5.61,5.61,3.74,0.93,0.93,9.35,-0.38,-0.38,0.93
Rosopatamab_FOLH1-GCPII-PSMA_Heavy_Chain_1,rosopatamab.py,115,5.29,12685.95,0.57,6.09,6.09,6.96,3.48,3.48,2.61,3.48,0.87,9.57,-0.5,-0.48,1.58
Rosopatamab_FOLH1-GCPII-PSMA_Light_Chain_1,rosopatamab.py,107,5.59,11678.81,0.58,3.74,6.54,4.67,4.67,7.48,3.74,1.87,0.93,8.41,-0.47,-0.47,0.93
Rovelizumab_ITGAL-CD11A-LFA1A-and-ITGB2-CD18_Heavy_Chain_1,rovelizumab.py,120,8.96,13161.63,0.53,8.33,5.83,7.5,1.67,3.33,3.33,3.33,2.5,10.83,-0.43,-0.41,1.65
Rovelizumab_ITGAL-CD11A-LFA1A-and-ITGB2-CD18_Light_Chain_1,rovelizumab.py,111,4.75,12172.29,0.59,4.5,7.21,3.6,4.5,6.31,4.5,0.9,1.8,8.11,-0.52,-0.52,1.77
Rozanolixizumab_FCGRT-FcRn_Heavy_Chain_1,rozanolixizumab.py,117,6.46,12808.23,0.5,5.13,8.55,10.26,2.56,3.42,3.42,2.56,1.71,11.97,-0.12,-0.1,1.65
Rozanolixizumab_FCGRT-FcRn_Light_Chain_1,rozanolixizumab.py,112,8.98,12133.58,0.55,3.57,9.82,3.57,5.36,5.36,5.36,0.89,0.89,9.82,-0.21,-0.21,1.53
Sabatolimab_HAVCR2-TIM3_Heavy_Chain_1,sabatolimab.py,118,8.57,12872.23,0.56,5.93,3.39,10.17,1.69,3.39,2.54,2.54,3.39,11.02,-0.43,-0.41,1.22
Sabatolimab_HAVCR2-TIM3_Light_Chain_1,sabatolimab.py,111,7.99,11914.13,0.57,6.31,6.31,5.41,4.5,5.41,4.5,0.9,0.9,9.01,-0.35,-0.36,1.59
Sacituzumab_TACSTD2-TROP2-EGP1_Heavy_Chain_1,sacituzumab.py,121,8.55,13293.67,0.53,6.61,5.79,7.44,1.65,2.48,5.79,4.13,1.65,11.57,-0.29,-0.28,1.65
Sacituzumab_TACSTD2-TROP2-EGP1_Light_Chain_1,sacituzumab.py,107,7.95,11591.88,0.55,7.48,6.54,6.54,6.54,5.61,3.74,0.93,0,7.48,-0.18,-0.18,1.11
Safimestomig_IAP-CD47_Heavy_Chain_1,safimestomig.py,124,8.86,13890.42,0.56,8.87,4.84,8.87,2.42,2.42,3.23,2.42,2.42,8.87,-0.4,-0.39,1.65
Safimestomig_IAP-CD47_Light_Chain_1,safimestomig.py,107,8.62,11659.85,0.57,4.67,7.48,3.74,4.67,5.61,4.67,0.93,0.93,10.28,-0.41,-0.41,0.73
Safimestomig_PDL1-CD274_Heavy_Chain_2,safimestomig.py,119,5.75,13004.45,0.54,7.56,5.04,8.4,4.2,4.2,2.52,2.52,2.52,9.24,-0.37,-0.36,1.22
Safimestomig_PDL1-CD274_Light_Chain_2,safimestomig.py,107,8.62,11659.85,0.57,4.67,7.48,3.74,4.67,5.61,4.67,0.93,0.93,10.28,-0.41,-0.41,0.73
Sarilumab_IL6R-CD126_Heavy_Chain_1,sarilumab.py,116,6.86,12761.13,0.5,7.76,7.76,6.9,3.45,1.72,4.31,3.45,2.59,12.07,-0.29,-0.27,1.33
Sarilumab_IL6R-CD126_Light_Chain_1,sarilumab.py,107,7.96,11485.65,0.55,6.54,6.54,3.74,5.61,5.61,4.67,1.87,0.93,9.35,-0.29,-0.29,1.6
Sasanlimab_PDCD1-CD279-PD1_Heavy_Chain_1,sasanlimab.py,117,9.17,12963.4,0.57,5.98,5.98,9.4,1.71,2.56,2.56,3.42,2.56,8.55,-0.34,-0.32,1.65
Sasanlimab_PDCD1-CD279-PD1_Light_Chain_1,sasanlimab.py,113,5.18,12602.82,0.58,3.54,7.08,5.31,4.42,5.31,4.42,2.65,0.88,8.85,-0.51,-0.51,1.28
Satralizumab_IL6R-CD126_Heavy_Chain_1,satralizumab.py,119,5.85,13098.42,0.55,5.88,9.24,6.72,4.2,4.2,0.84,3.36,1.68,8.4,-0.33,-0.32,1.65
Satralizumab_IL6R-CD126_Light_Chain_1,satralizumab.py,107,4.73,11438.42,0.57,5.61,7.48,3.74,5.61,4.67,3.74,0.93,0.93,10.28,-0.3,-0.3,1.03
Satumomab_TAG72_Heavy_Chain_1,satumomab.py,114,7.93,12605.87,0.61,7.89,6.14,4.39,4.39,2.63,2.63,2.63,0.88,7.89,-0.61,-0.61,1.14
Satumomab_TAG72_Light_Chain_1,satumomab.py,107,6.75,11673.79,0.57,5.61,7.48,4.67,4.67,3.74,3.74,1.87,0.93,10.28,-0.37,-0.37,1.52
Secukinumab_IL17A_Heavy_Chain_1,secukinumab.py,127,5.75,14456.02,0.53,5.51,8.66,9.45,3.15,1.57,3.15,3.94,1.57,10.24,-0.24,-0.22,1.65
Secukinumab_IL17A_Light_Chain_1,secukinumab.py,108,7.99,11636.82,0.56,6.48,9.26,2.78,4.63,6.48,3.7,0.93,0,10.19,-0.33,-0.33,1.66
Semzuvolimab_CD4_Heavy_Chain_1,semzuvolimab.py,118,8.57,12695.03,0.54,8.47,5.08,8.47,2.54,2.54,3.39,2.54,1.69,11.02,-0.3,-0.28,1.65
Semzuvolimab_CD4_Light_Chain_1,semzuvolimab.py,111,4.87,12054.27,0.55,7.21,8.11,4.5,5.41,6.31,2.7,0.9,0.9,9.01,-0.43,-0.43,1.81
Seniprutug_TRBV9_Heavy_Chain_1,seniprutug.py,122,6.77,13547.99,0.52,5.74,7.38,9.02,2.46,2.46,4.92,4.1,0.82,10.66,-0.25,-0.23,1.65
Seniprutug_TRBV9_Light_Chain_1,seniprutug.py,107,7.94,11780.04,0.59,3.74,7.48,2.8,5.61,6.54,4.67,0.93,0.93,8.41,-0.53,-0.53,1.02
Serplulimab_PDCD1-CD279-PD1_Heavy_Chain_1,serplulimab.py,116,8.6,12509.81,0.52,6.03,6.9,7.76,4.31,1.72,3.45,2.59,1.72,13.79,-0.14,-0.12,1.22
Serplulimab_PDCD1-CD279-PD1_Light_Chain_1,serplulimab.py,107,8.64,11683.96,0.56,6.54,5.61,4.67,5.61,5.61,3.74,2.8,0.93,8.41,-0.34,-0.35,0.93
Setrusumab_SOST_Heavy_Chain_1,setrusumab.py,117,7.97,13018.28,0.56,5.98,9.4,7.69,1.71,1.71,3.42,3.42,0.85,10.26,-0.34,-0.32,1.65
Setrusumab_SOST_Light_Chain_1,setrusumab.py,111,4.56,11575.51,0.56,6.31,6.31,6.31,5.41,4.5,1.8,0.9,0.9,11.71,-0.32,-0.34,1.44
Sibeprenlimab_TNFSF13-CD256-APRIL_Heavy_Chain_1,sibeprenlimab.py,120,8.91,13371.9,0.54,8.33,5,9.17,3.33,1.67,3.33,3.33,2.5,9.17,-0.24,-0.22,1.65
Sibeprenlimab_TNFSF13-CD256-APRIL_Light_Chain_1,sibeprenlimab.py,111,8.7,12214.5,0.57,7.21,6.31,4.5,5.41,5.41,4.5,0.9,0.9,8.11,-0.45,-0.46,1.28
Sigvotatug_ITGB6_Heavy_Chain_1,sigvotatug.py,116,9.3,12851.24,0.57,6.9,6.03,9.48,1.72,2.59,2.59,3.45,0.86,9.48,-0.45,-0.43,1.65
Sigvotatug_ITGB6_Light_Chain_1,sigvotatug.py,107,5.18,11567.75,0.56,5.61,7.48,3.74,6.54,5.61,2.8,0.93,0.93,10.28,-0.37,-0.37,1.31
Siltartoxatug_Clostridium-tetani-tetanus-toxin-(TeNT)_Heavy_Chain_1,siltartoxatug.py,118,8.98,12512.89,0.54,5.93,9.32,8.47,3.39,4.24,1.69,2.54,0,10.17,-0.12,-0.12,1.65
Siltartoxatug_Clostridium-tetani-tetanus-toxin-(TeNT)_Light_Chain_1,siltartoxatug.py,107,7.94,11845.16,0.57,5.61,6.54,3.74,7.48,5.61,3.74,1.87,0.93,7.48,-0.33,-0.33,1.14
Siltuximab_IL6_Heavy_Chain_1,siltuximab.py,119,6.52,13209.62,0.55,6.72,9.24,5.04,1.68,2.52,4.2,3.36,2.52,10.08,-0.28,-0.26,1.22
Siltuximab_IL6_Light_Chain_1,siltuximab.py,106,7.94,11462.76,0.55,6.6,5.66,4.72,5.66,5.66,1.89,1.89,3.77,9.43,-0.2,-0.19,2.7
Sintilimab_PDCD1-CD279-PD1_Heavy_Chain_1,sintilimab.py,120,5.74,12878.25,0.53,9.17,5,9.17,3.33,2.5,3.33,2.5,2.5,10,-0.13,-0.11,1.83
Sintilimab_PDCD1-CD279-PD1_Light_Chain_1,sintilimab.py,107,8.71,11351.56,0.53,7.48,6.54,4.67,5.61,5.61,4.67,1.87,0.93,9.35,-0.21,-0.21,1.9
Socazolimab_PDL1-CD274_Heavy_Chain_1,socazolimab.py,119,5.32,12928.31,0.53,9.24,3.36,9.24,4.2,3.36,2.52,2.52,2.52,10.08,-0.17,-0.15,1.71
Socazolimab_PDL1-CD274_Light_Chain_1,socazolimab.py,109,6.74,11256.24,0.57,5.5,7.34,8.26,3.67,2.75,1.83,0.92,0.92,11.93,-0.16,-0.17,1.44
Solanezumab_APP_Heavy_Chain_1,solanezumab.py,112,8.05,12059.32,0.53,7.14,8.93,8.93,1.79,2.68,2.68,1.79,1.79,11.61,-0.2,-0.18,1.65
Solanezumab_APP_Light_Chain_1,solanezumab.py,112,8.66,12290.72,0.54,2.68,8.04,8.93,4.46,6.25,4.46,1.79,0.89,8.93,-0.22,-0.23,1.22
Sonesitatug_CLDN18_Heavy_Chain_1,sonesitatug.py,118,8.91,12915.2,0.58,4.24,7.63,6.78,5.08,4.24,1.69,3.39,0,9.32,-0.28,-0.28,1.65
Sonesitatug_CLDN18_Light_Chain_1,sonesitatug.py,113,6.36,12452.73,0.57,5.31,7.96,5.31,4.42,5.31,3.54,2.65,0.88,7.96,-0.43,-0.43,1.28
Spesolimab_IL36RN_Heavy_Chain_1,spesolimab.py,119,7.94,13279.76,0.55,5.04,4.2,11.76,2.52,4.2,3.36,3.36,2.52,8.4,-0.32,-0.3,1.82
Spesolimab_IL36RN_Light_Chain_1,spesolimab.py,108,9.1,11865.12,0.56,6.48,8.33,2.78,3.7,6.48,4.63,1.85,0.93,8.33,-0.41,-0.41,1.66
Spevatamig_IAP-CD47_Heavy_Chain_1,spevatamig.py,114,5.57,12510.79,0.56,7.02,6.14,10.53,1.75,2.63,1.75,3.51,1.75,8.77,-0.31,-0.29,1.65
Spevatamig_IAP-CD47_Light_Chain_1,spevatamig.py,107,8.06,11814.13,0.54,4.67,9.35,3.74,5.61,6.54,4.67,1.87,0,9.35,-0.37,-0.38,1.66
Spevatamig_CLDN18_Heavy_Chain_2,spevatamig.py,119,8.64,12890.32,0.5,6.72,8.4,7.56,2.52,1.68,4.2,2.52,2.52,13.45,-0.12,-0.1,1.69
Spevatamig_CLDN18_Light_Chain_2,spevatamig.py,113,8.6,12303.58,0.59,4.42,8.85,3.54,4.42,5.31,3.54,1.77,0.88,7.96,-0.43,-0.43,0.93
Stapokibart_IL4R-CD124_Heavy_Chain_1,stapokibart.py,119,9.04,12854.22,0.52,10.08,8.4,7.56,1.68,1.68,3.36,2.52,1.68,10.92,-0.17,-0.15,1.65
Stapokibart_IL4R-CD124_Light_Chain_1,stapokibart.py,107,7.96,11634.84,0.58,3.74,8.41,3.74,5.61,5.61,3.74,0.93,0.93,9.35,-0.39,-0.39,0.81
Sugemalimab_PDL1-CD274_Heavy_Chain_1,sugemalimab.py,121,8.62,13049.39,0.5,6.61,8.26,6.61,1.65,4.13,4.13,2.48,1.65,14.05,-0.26,-0.24,1.65
Sugemalimab_PDL1-CD274_Light_Chain_1,sugemalimab.py,108,5.07,11435.41,0.54,5.56,4.63,11.11,3.7,6.48,1.85,1.85,0,11.11,-0.36,-0.38,1.44
Suptavumab_Respiratory-Syncytial-Virus-Glycoprotein-F_Heavy_Chain_1,suptavumab.py,123,5.73,13666.05,0.54,6.5,8.13,11.38,0,1.63,3.25,3.25,1.63,10.57,-0.27,-0.25,1.38
Suptavumab_Respiratory-Syncytial-Virus-Glycoprotein-F_Light_Chain_1,suptavumab.py,107,8.72,11541.89,0.51,8.41,10.28,3.74,4.67,5.61,3.74,1.87,0.93,9.35,-0.14,-0.14,1.28
Sutacimig_F7a-F7A-FVIIa-FVIIA_Heavy_Chain_1,sutacimig.py,122,9.17,13238.55,0.57,4.92,7.38,8.2,4.1,4.1,1.64,3.28,0,9.02,-0.27,-0.26,1.65
Sutacimig_F7a-F7A-FVIIa-FVIIA_Light_Chain_1,sutacimig.py,107,6.1,11614.87,0.53,6.54,10.28,1.87,5.61,7.48,4.67,0.93,0,9.35,-0.3,-0.3,1.66
Sutacimig_TREML1-GLTL1825-PRO3438-TLT-1-TLT1_Heavy_Chain_2,sutacimig.py,114,8.72,12306.7,0.49,7.02,7.89,9.65,2.63,3.51,3.51,3.51,1.75,11.4,-0.08,-0.06,1.65
Sutacimig_TREML1-GLTL1825-PRO3438-TLT-1-TLT1_Light_Chain_2,sutacimig.py,112,9.34,12392.82,0.55,2.68,7.14,8.04,4.46,7.14,4.46,0.89,0.89,8.93,-0.4,-0.4,1.28
Sutimlimab_C1S_Heavy_Chain_1,sutimlimab.py,118,8.64,12829.27,0.52,7.63,10.17,6.78,1.69,1.69,3.39,2.54,2.54,11.86,-0.13,-0.11,1.65
Sutimlimab_C1S_Light_Chain_1,sutimlimab.py,109,8.96,11908.21,0.58,5.5,9.17,2.75,4.59,7.34,2.75,1.83,0.92,7.34,-0.34,-0.34,1.66
Suvemcitug_VEGFA_Heavy_Chain_1,suvemcitug.py,122,5.28,13126.73,0.48,7.38,8.2,10.66,1.64,3.28,4.1,3.28,3.28,9.84,0.03,0.05,1.65
Suvemcitug_VEGFA_Light_Chain_1,suvemcitug.py,112,7.94,11930,0.58,4.46,6.25,4.46,5.36,5.36,2.68,0.89,0.89,11.61,-0.5,-0.5,1.16
Suvratoxumab_Staphylococcus-aureus-Toxin-A_Heavy_Chain_1,suvratoxumab.py,122,7.09,13185.44,0.53,6.56,6.56,8.2,1.64,2.46,2.46,2.46,2.46,13.93,-0.36,-0.34,1.22
Suvratoxumab_Staphylococcus-aureus-Toxin-A_Light_Chain_1,suvratoxumab.py,106,8.6,11633.89,0.58,6.6,6.6,3.77,5.66,4.72,3.77,2.83,0.94,7.55,-0.36,-0.36,1.21
Tabalumab_TNFSF13B-CD257-BAFF_Heavy_Chain_1,tabalumab.py,123,7.91,13730.13,0.55,4.88,8.94,6.5,4.07,3.25,2.44,4.07,0,10.57,-0.24,-0.24,1.65
Tabalumab_TNFSF13B-CD257-BAFF_Light_Chain_1,tabalumab.py,107,9.11,11704.92,0.56,8.41,8.41,3.74,4.67,6.54,2.8,1.87,0,7.48,-0.45,-0.46,1.66
Tafasitamab_CD19_Heavy_Chain_1,tafasitamab.py,121,7.99,13406.85,0.55,4.96,6.61,7.44,3.31,2.48,2.48,2.48,2.48,12.4,-0.33,-0.31,1.65
Tafasitamab_CD19_Light_Chain_1,tafasitamab.py,112,5.72,12394.82,0.55,3.57,10.71,3.57,4.46,6.25,4.46,0.89,2.68,8.04,-0.32,-0.32,1.28
Tafolecimab_PCSK9_Heavy_Chain_1,tafolecimab.py,126,8.98,13487.9,0.52,5.56,7.94,7.94,3.97,6.35,1.59,3.97,0,10.32,-0.21,-0.2,1.65
Tafolecimab_PCSK9_Light_Chain_1,tafolecimab.py,106,8.72,11587.82,0.54,8.49,8.49,3.77,4.72,5.66,4.72,1.89,0,8.49,-0.31,-0.31,1.66
Tagitanlimab_PDL1-CD274_Heavy_Chain_1,tagitanlimab.py,120,7.94,13206.62,0.56,4.17,8.33,8.33,4.17,5,1.67,3.33,0.83,8.33,-0.32,-0.31,1.65
Tagitanlimab_PDL1-CD274_Light_Chain_1,tagitanlimab.py,107,6.85,11665.87,0.59,4.67,6.54,4.67,6.54,5.61,3.74,1.87,0,7.48,-0.42,-0.43,1.66
Tanezumab_NGFB_Heavy_Chain_1,tanezumab.py,121,6.33,13270.67,0.54,4.96,8.26,7.44,4.96,3.31,2.48,4.13,0,10.74,-0.17,-0.17,1.68
