Sequence_Name,Source_File,Sequence_Length,pI,MW,Polar_Pct,A_Pct,L_Pct,V_Pct,I_Pct,P_Pct,F_Pct,W_Pct,M_Pct,G_Pct,GRAVY_Score,Avg_KD_Hydrophobicity,Max_KD_Hydrophobicity
Safimestomig_IAP-CD47_Heavy_Chain_1,safimestomig.py,124,8.86,13890.42,55.65,887.10,483.87,887.10,241.94,241.94,322.58,241.94,241.94,887.10,-0.40,-0.39,1.65
Safimestomig_IAP-CD47_Light_Chain_1,safimestomig.py,107,8.62,11659.85,57.01,467.29,747.66,373.83,467.29,560.75,467.29,93.46,93.46,1028.04,-0.41,-0.41,0.73
Safimestomig_PDL1-CD274_Heavy_Chain_2,safimestomig.py,119,5.75,13004.45,53.78,756.30,504.20,840.34,420.17,420.17,252.10,252.10,252.10,924.37,-0.37,-0.36,1.22
Safimestomig_PDL1-CD274_Light_Chain_2,safimestomig.py,107,8.62,11659.85,57.01,467.29,747.66,373.83,467.29,560.75,467.29,93.46,93.46,1028.04,-0.41,-0.41,0.73
Sarilumab_IL6R-CD126_Heavy_Chain_1,sarilumab.py,116,6.86,12761.13,50.00,775.86,775.86,689.66,344.83,172.41,431.03,344.83,258.62,1206.90,-0.29,-0.27,1.33
Sarilumab_IL6R-CD126_Light_Chain_1,sarilumab.py,107,7.96,11485.65,55.14,654.21,654.21,373.83,560.75,560.75,467.29,186.92,93.46,934.58,-0.29,-0.29,1.60
Sasanlimab_PDCD1-CD279-PD1_Heavy_Chain_1,sasanlimab.py,117,9.17,12963.40,57.26,598.29,598.29,940.17,170.94,256.41,256.41,341.88,256.41,854.70,-0.34,-0.32,1.65
Sasanlimab_PDCD1-CD279-PD1_Light_Chain_1,sasanlimab.py,113,5.18,12602.82,57.52,353.98,707.96,530.97,442.48,530.97,442.48,265.49,88.50,884.96,-0.51,-0.51,1.28
Satralizumab_IL6R-CD126_Heavy_Chain_1,satralizumab.py,119,5.85,13098.42,55.46,588.24,924.37,672.27,420.17,420.17,84.03,336.13,168.07,840.34,-0.33,-0.32,1.65
Satralizumab_IL6R-CD126_Light_Chain_1,satralizumab.py,107,4.73,11438.42,57.01,560.75,747.66,373.83,560.75,467.29,373.83,93.46,93.46,1028.04,-0.30,-0.30,1.03
Satumomab_TAG72_Heavy_Chain_1,satumomab.py,114,7.93,12605.87,60.53,789.47,614.04,438.60,438.60,263.16,263.16,263.16,87.72,789.47,-0.61,-0.61,1.14
Satumomab_TAG72_Light_Chain_1,satumomab.py,107,6.75,11673.79,57.01,560.75,747.66,467.29,467.29,373.83,373.83,186.92,93.46,1028.04,-0.37,-0.37,1.52
Secukinumab_IL17A_Heavy_Chain_1,secukinumab.py,127,5.75,14456.02,52.76,551.18,866.14,944.88,314.96,157.48,314.96,393.70,157.48,1023.62,-0.24,-0.22,1.65
Secukinumab_IL17A_Light_Chain_1,secukinumab.py,108,7.99,11636.82,55.56,648.15,925.93,277.78,462.96,648.15,370.37,92.59,0.00,1018.52,-0.33,-0.33,1.66
Semzuvolimab_CD4_Heavy_Chain_1,semzuvolimab.py,118,8.57,12695.03,54.24,847.46,508.47,847.46,254.24,254.24,338.98,254.24,169.49,1101.69,-0.30,-0.28,1.65
Semzuvolimab_CD4_Light_Chain_1,semzuvolimab.py,111,4.87,12054.27,54.95,720.72,810.81,450.45,540.54,630.63,270.27,90.09,90.09,900.90,-0.43,-0.43,1.81
Seniprutug_TRBV9_Heavy_Chain_1,seniprutug.py,122,6.77,13547.99,52.46,573.77,737.70,901.64,245.90,245.90,491.80,409.84,81.97,1065.57,-0.25,-0.23,1.65
Seniprutug_TRBV9_Light_Chain_1,seniprutug.py,107,7.94,11780.04,58.88,373.83,747.66,280.37,560.75,654.21,467.29,93.46,93.46,841.12,-0.53,-0.53,1.02
Serplulimab_PDCD1-CD279-PD1_Heavy_Chain_1,serplulimab.py,116,8.60,12509.81,51.72,603.45,689.66,775.86,431.03,172.41,344.83,258.62,172.41,1379.31,-0.14,-0.12,1.22
Serplulimab_PDCD1-CD279-PD1_Light_Chain_1,serplulimab.py,107,8.64,11683.96,56.07,654.21,560.75,467.29,560.75,560.75,373.83,280.37,93.46,841.12,-0.34,-0.35,0.93
Setrusumab_SOST_Heavy_Chain_1,setrusumab.py,117,7.97,13018.28,55.56,598.29,940.17,769.23,170.94,170.94,341.88,341.88,85.47,1025.64,-0.34,-0.32,1.65
Setrusumab_SOST_Light_Chain_1,setrusumab.py,111,4.56,11575.51,55.86,630.63,630.63,630.63,540.54,450.45,180.18,90.09,90.09,1171.17,-0.32,-0.34,1.44
Sibeprenlimab_TNFSF13-CD256-APRIL_Heavy_Chain_1,sibeprenlimab.py,120,8.91,13371.90,54.17,833.33,500.00,916.67,333.33,166.67,333.33,333.33,250.00,916.67,-0.24,-0.22,1.65
Sibeprenlimab_TNFSF13-CD256-APRIL_Light_Chain_1,sibeprenlimab.py,111,8.70,12214.50,56.76,720.72,630.63,450.45,540.54,540.54,450.45,90.09,90.09,810.81,-0.45,-0.46,1.28
Sigvotatug_ITGB6_Heavy_Chain_1,sigvotatug.py,116,9.30,12851.24,56.90,689.66,603.45,948.28,172.41,258.62,258.62,344.83,86.21,948.28,-0.45,-0.43,1.65
Sigvotatug_ITGB6_Light_Chain_1,sigvotatug.py,107,5.18,11567.75,56.07,560.75,747.66,373.83,654.21,560.75,280.37,93.46,93.46,1028.04,-0.37,-0.37,1.31
Siltartoxatug_Clostridium-tetani-tetanus-toxin-(TeNT)_Heavy_Chain_1,siltartoxatug.py,118,8.98,12512.89,54.24,593.22,932.20,847.46,338.98,423.73,169.49,254.24,0.00,1016.95,-0.12,-0.12,1.65
Siltartoxatug_Clostridium-tetani-tetanus-toxin-(TeNT)_Light_Chain_1,siltartoxatug.py,107,7.94,11845.16,57.01,560.75,654.21,373.83,747.66,560.75,373.83,186.92,93.46,747.66,-0.33,-0.33,1.14
Siltuximab_IL6_Heavy_Chain_1,siltuximab.py,119,6.52,13209.62,54.62,672.27,924.37,504.20,168.07,252.10,420.17,336.13,252.10,1008.40,-0.28,-0.26,1.22
Siltuximab_IL6_Light_Chain_1,siltuximab.py,106,7.94,11462.76,54.72,660.38,566.04,471.70,566.04,566.04,188.68,188.68,377.36,943.40,-0.20,-0.19,2.70
Sintilimab_PDCD1-CD279-PD1_Heavy_Chain_1,sintilimab.py,120,5.74,12878.25,52.50,916.67,500.00,916.67,333.33,250.00,333.33,250.00,250.00,1000.00,-0.13,-0.11,1.83
Sintilimab_PDCD1-CD279-PD1_Light_Chain_1,sintilimab.py,107,8.71,11351.56,53.27,747.66,654.21,467.29,560.75,560.75,467.29,186.92,93.46,934.58,-0.21,-0.21,1.90
Socazolimab_PDL1-CD274_Heavy_Chain_1,socazolimab.py,119,5.32,12928.31,52.94,924.37,336.13,924.37,420.17,336.13,252.10,252.10,252.10,1008.40,-0.17,-0.15,1.71
Socazolimab_PDL1-CD274_Light_Chain_1,socazolimab.py,109,6.74,11256.24,56.88,550.46,733.94,825.69,366.97,275.23,183.49,91.74,91.74,1192.66,-0.16,-0.17,1.44
Solanezumab_APP_Heavy_Chain_1,solanezumab.py,112,8.05,12059.32,52.68,714.29,892.86,892.86,178.57,267.86,267.86,178.57,178.57,1160.71,-0.20,-0.18,1.65
Solanezumab_APP_Light_Chain_1,solanezumab.py,112,8.66,12290.72,53.57,267.86,803.57,892.86,446.43,625.00,446.43,178.57,89.29,892.86,-0.22,-0.23,1.22
Sonesitatug_CLDN18_Heavy_Chain_1,sonesitatug.py,118,8.91,12915.20,57.63,423.73,762.71,677.97,508.47,423.73,169.49,338.98,0.00,932.20,-0.28,-0.28,1.65
Sonesitatug_CLDN18_Light_Chain_1,sonesitatug.py,113,6.36,12452.73,56.64,530.97,796.46,530.97,442.48,530.97,353.98,265.49,88.50,796.46,-0.43,-0.43,1.28
Spesolimab_IL36RN_Heavy_Chain_1,spesolimab.py,119,7.94,13279.76,54.62,504.20,420.17,1176.47,252.10,420.17,336.13,336.13,252.10,840.34,-0.32,-0.30,1.82
Spesolimab_IL36RN_Light_Chain_1,spesolimab.py,108,9.10,11865.12,56.48,648.15,833.33,277.78,370.37,648.15,462.96,185.19,92.59,833.33,-0.41,-0.41,1.66
Spevatamig_IAP-CD47_Heavy_Chain_1,spevatamig.py,114,5.57,12510.79,56.14,701.75,614.04,1052.63,175.44,263.16,175.44,350.88,175.44,877.19,-0.31,-0.29,1.65
Spevatamig_IAP-CD47_Light_Chain_1,spevatamig.py,107,8.06,11814.13,54.21,467.29,934.58,373.83,560.75,654.21,467.29,186.92,0.00,934.58,-0.37,-0.38,1.66
Spevatamig_CLDN18_Heavy_Chain_2,spevatamig.py,119,8.64,12890.32,50.42,672.27,840.34,756.30,252.10,168.07,420.17,252.10,252.10,1344.54,-0.12,-0.10,1.69
Spevatamig_CLDN18_Light_Chain_2,spevatamig.py,113,8.60,12303.58,59.29,442.48,884.96,353.98,442.48,530.97,353.98,176.99,88.50,796.46,-0.43,-0.43,0.93
Stapokibart_IL4R-CD124_Heavy_Chain_1,stapokibart.py,119,9.04,12854.22,52.10,1008.40,840.34,756.30,168.07,168.07,336.13,252.10,168.07,1092.44,-0.17,-0.15,1.65
Stapokibart_IL4R-CD124_Light_Chain_1,stapokibart.py,107,7.96,11634.84,57.94,373.83,841.12,373.83,560.75,560.75,373.83,93.46,93.46,934.58,-0.39,-0.39,0.81
Sugemalimab_PDL1-CD274_Heavy_Chain_1,sugemalimab.py,121,8.62,13049.39,50.41,661.16,826.45,661.16,165.29,413.22,413.22,247.93,165.29,1404.96,-0.26,-0.24,1.65
Sugemalimab_PDL1-CD274_Light_Chain_1,sugemalimab.py,108,5.07,11435.41,53.70,555.56,462.96,1111.11,370.37,648.15,185.19,185.19,0.00,1111.11,-0.36,-0.38,1.44
Suptavumab_Respiratory-Syncytial-Virus-Glycoprotein-F_Heavy_Chain_1,suptavumab.py,123,5.73,13666.05,53.66,650.41,813.01,1138.21,0.00,162.60,325.20,325.20,162.60,1056.91,-0.27,-0.25,1.38
Suptavumab_Respiratory-Syncytial-Virus-Glycoprotein-F_Light_Chain_1,suptavumab.py,107,8.72,11541.89,51.40,841.12,1028.04,373.83,467.29,560.75,373.83,186.92,93.46,934.58,-0.14,-0.14,1.28
Sutacimig_F7a-F7A-FVIIa-FVIIA_Heavy_Chain_1,sutacimig.py,122,9.17,13238.55,57.38,491.80,737.70,819.67,409.84,409.84,163.93,327.87,0.00,901.64,-0.27,-0.26,1.65
Sutacimig_F7a-F7A-FVIIa-FVIIA_Light_Chain_1,sutacimig.py,107,6.10,11614.87,53.27,654.21,1028.04,186.92,560.75,747.66,467.29,93.46,0.00,934.58,-0.30,-0.30,1.66
Sutacimig_TREML1-GLTL1825-PRO3438-TLT-1-TLT1_Heavy_Chain_2,sutacimig.py,114,8.72,12306.70,49.12,701.75,789.47,964.91,263.16,350.88,350.88,350.88,175.44,1140.35,-0.08,-0.06,1.65
Sutacimig_TREML1-GLTL1825-PRO3438-TLT-1-TLT1_Light_Chain_2,sutacimig.py,112,9.34,12392.82,55.36,267.86,714.29,803.57,446.43,714.29,446.43,89.29,89.29,892.86,-0.40,-0.40,1.28
Sutimlimab_C1S_Heavy_Chain_1,sutimlimab.py,118,8.64,12829.27,51.69,762.71,1016.95,677.97,169.49,169.49,338.98,254.24,254.24,1186.44,-0.13,-0.11,1.65
Sutimlimab_C1S_Light_Chain_1,sutimlimab.py,109,8.96,11908.21,57.80,550.46,917.43,275.23,458.72,733.94,275.23,183.49,91.74,733.94,-0.34,-0.34,1.66
Suvemcitug_VEGFA_Heavy_Chain_1,suvemcitug.py,122,5.28,13126.73,48.36,737.70,819.67,1065.57,163.93,327.87,409.84,327.87,327.87,983.61,0.03,0.05,1.65
Suvemcitug_VEGFA_Light_Chain_1,suvemcitug.py,112,7.94,11930.00,58.04,446.43,625.00,446.43,535.71,535.71,267.86,89.29,89.29,1160.71,-0.50,-0.50,1.16
Suvratoxumab_Staphylococcus-aureus-Toxin-A_Heavy_Chain_1,suvratoxumab.py,122,7.09,13185.44,53.28,655.74,655.74,819.67,163.93,245.90,245.90,245.90,245.90,1393.44,-0.36,-0.34,1.22
Suvratoxumab_Staphylococcus-aureus-Toxin-A_Light_Chain_1,suvratoxumab.py,106,8.60,11633.89,57.55,660.38,660.38,377.36,566.04,471.70,377.36,283.02,94.34,754.72,-0.36,-0.36,1.21
Tabalumab_TNFSF13B-CD257-BAFF_Heavy_Chain_1,tabalumab.py,123,7.91,13730.13,55.28,487.80,894.31,650.41,406.50,325.20,243.90,406.50,0.00,1056.91,-0.24,-0.24,1.65
Tabalumab_TNFSF13B-CD257-BAFF_Light_Chain_1,tabalumab.py,107,9.11,11704.92,56.07,841.12,841.12,373.83,467.29,654.21,280.37,186.92,0.00,747.66,-0.45,-0.46,1.66
Tafasitamab_CD19_Heavy_Chain_1,tafasitamab.py,121,7.99,13406.85,55.37,495.87,661.16,743.80,330.58,247.93,247.93,247.93,247.93,1239.67,-0.33,-0.31,1.65
Tafasitamab_CD19_Light_Chain_1,tafasitamab.py,112,5.72,12394.82,55.36,357.14,1071.43,357.14,446.43,625.00,446.43,89.29,267.86,803.57,-0.32,-0.32,1.28
Tafolecimab_PCSK9_Heavy_Chain_1,tafolecimab.py,126,8.98,13487.90,52.38,555.56,793.65,793.65,396.83,634.92,158.73,396.83,0.00,1031.75,-0.21,-0.20,1.65
Tafolecimab_PCSK9_Light_Chain_1,tafolecimab.py,106,8.72,11587.82,53.77,849.06,849.06,377.36,471.70,566.04,471.70,188.68,0.00,849.06,-0.31,-0.31,1.66
Tagitanlimab_PDL1-CD274_Heavy_Chain_1,tagitanlimab.py,120,7.94,13206.62,55.83,416.67,833.33,833.33,416.67,500.00,166.67,333.33,83.33,833.33,-0.32,-0.31,1.65
Tagitanlimab_PDL1-CD274_Light_Chain_1,tagitanlimab.py,107,6.85,11665.87,58.88,467.29,654.21,467.29,654.21,560.75,373.83,186.92,0.00,747.66,-0.42,-0.43,1.66
Tanezumab_NGFB_Heavy_Chain_1,tanezumab.py,121,6.33,13270.67,53.72,495.87,826.45,743.80,495.87,330.58,247.93,413.22,0.00,1074.38,-0.17,-0.17,1.68
Tanezumab_NGFB_Light_Chain_1,tanezumab.py,107,8.64,11850.05,60.75,373.83,654.21,280.37,654.21,560.75,467.29,93.46,93.46,747.66,-0.50,-0.50,0.82
Tarcocimab_VEGFA_Heavy_Chain_1,tarcocimab.py,123,6.09,13804.18,52.85,731.71,731.71,731.71,81.30,325.20,406.50,406.50,162.60,1138.21,-0.33,-0.31,1.65
Tarcocimab_VEGFA_Light_Chain_1,tarcocimab.py,107,6.75,11685.82,58.88,373.83,654.21,560.75,560.75,560.75,467.29,186.92,0.00,747.66,-0.32,-0.32,1.72
Telikibart_IL4R-CD124_Heavy_Chain_1,telikibart.py,125,9.01,13497.01,50.40,560.00,640.00,880.00,480.00,240.00,400.00,240.00,160.00,1360.00,-0.12,-0.10,1.38
Telikibart_IL4R-CD124_Light_Chain_1,telikibart.py,112,6.36,12294.72,53.57,357.14,982.14,446.43,535.71,625.00,446.43,89.29,178.57,982.14,-0.23,-0.23,1.28
Teplizumab_CD3E_Heavy_Chain_1,teplizumab.py,119,9.22,13608.06,58.82,336.13,588.24,756.30,252.10,420.17,336.13,252.10,168.07,1008.40,-0.66,-0.65,1.22
Teplizumab_CD3E_Light_Chain_1,teplizumab.py,106,7.96,11557.61,60.38,471.70,377.36,377.36,566.04,566.04,377.36,283.02,188.68,754.72,-0.46,-0.46,1.02
Teprotumumab_IGF1R-CD221_Heavy_Chain_1,teprotumumab.py,118,9.10,13175.61,51.69,677.97,762.71,847.46,254.24,169.49,508.47,338.98,169.49,1101.69,-0.25,-0.23,1.81
Teprotumumab_IGF1R-CD221_Light_Chain_1,teprotumumab.py,108,9.04,11825.11,54.63,833.33,833.33,370.37,370.37,740.74,370.37,277.78,0.00,740.74,-0.42,-0.42,1.66
Tezepelumab_TSLP_Heavy_Chain_1,tezepelumab.py,122,8.68,13648.23,50.82,819.67,655.74,901.64,245.90,245.90,327.87,409.84,327.87,983.61,-0.33,-0.31,1.42
Tezepelumab_TSLP_Light_Chain_1,tezepelumab.py,108,5.07,11522.48,53.70,555.56,555.56,1018.52,277.78,648.15,185.19,277.78,0.00,1111.11,-0.41,-0.43,1.44
Tifcemalimab_BTLA-CD272_Heavy_Chain_1,tifcemalimab.py,119,7.95,12968.26,55.46,1008.40,756.30,756.30,168.07,336.13,168.07,252.10,84.03,924.37,-0.45,-0.43,1.65
Tifcemalimab_BTLA-CD272_Light_Chain_1,tifcemalimab.py,112,7.94,12367.75,55.36,178.57,892.86,714.29,357.14,625.00,446.43,178.57,89.29,982.14,-0.37,-0.38,1.22
Tildrakizumab_IL23A_Heavy_Chain_1,tildrakizumab.py,116,7.94,12618.03,50.86,862.07,431.03,862.07,258.62,258.62,344.83,344.83,344.83,1206.90,-0.22,-0.20,1.65
Tildrakizumab_IL23A_Light_Chain_1,tildrakizumab.py,107,7.96,11781.07,57.01,560.75,654.21,373.83,654.21,560.75,467.29,93.46,93.46,841.12,-0.35,-0.35,0.93
Tiragolumab_TIGIT-WUCAM-VSTM3_Heavy_Chain_1,tiragolumab.py,126,6.46,14003.38,57.14,476.19,873.02,714.29,317.46,476.19,317.46,396.83,0.00,714.29,-0.38,-0.37,1.65
Tiragolumab_TIGIT-WUCAM-VSTM3_Light_Chain_1,tiragolumab.py,113,6.36,12477.77,57.52,530.97,707.96,619.47,442.48,619.47,353.98,176.99,88.50,707.96,-0.40,-0.40,1.28
Tislelizumab_PDCD1-CD279-PD1_Heavy_Chain_1,tislelizumab.py,118,8.59,12789.18,55.08,508.47,762.71,1016.95,423.73,423.73,84.75,338.98,0.00,932.20,-0.18,-0.18,1.41
Tislelizumab_PDCD1-CD279-PD1_Light_Chain_1,tislelizumab.py,107,5.52,11778.97,56.07,654.21,654.21,654.21,467.29,560.75,467.29,93.46,93.46,747.66,-0.34,-0.34,1.28
Tisotumab_F3-CD142_Heavy_Chain_1,tisotumab.py,118,6.44,12880.12,54.24,593.22,932.20,677.97,169.49,254.24,254.24,338.98,169.49,1186.44,-0.28,-0.26,1.65
Tisotumab_F3-CD142_Light_Chain_1,tisotumab.py,107,8.62,11632.78,58.88,747.66,654.21,186.92,560.75,654.21,373.83,93.46,93.46,747.66,-0.48,-0.48,1.33
Tixagevimab_SARS-CoV-2-Spike-RBD_Heavy_Chain_1,tixagevimab.py,123,8.43,13559.19,55.28,650.41,325.20,894.31,487.80,243.90,325.20,325.20,406.50,813.01,-0.21,-0.19,1.76
Tixagevimab_SARS-CoV-2-Spike-RBD_Light_Chain_1,tixagevimab.py,109,8.70,11802.98,55.05,642.20,825.69,366.97,458.72,550.46,366.97,183.49,0.00,1100.92,-0.37,-0.37,1.66
Tizetatug_TACSTD2-TROP2-EGP1_Heavy_Chain_1,tizetatug.py,121,8.56,13322.75,52.89,661.16,578.51,826.45,165.29,247.93,495.87,413.22,165.29,1157.02,-0.26,-0.24,1.65
Tizetatug_TACSTD2-TROP2-EGP1_Light_Chain_1,tizetatug.py,107,7.95,11591.88,55.14,747.66,654.21,654.21,654.21,560.75,373.83,93.46,0.00,747.66,-0.18,-0.18,1.11
Tocilizumab_IL6R-CD126_Heavy_Chain_1,tocilizumab.py,119,9.34,13062.52,56.30,588.24,924.37,756.30,336.13,420.17,84.03,336.13,168.07,756.30,-0.22,-0.21,1.65
Tocilizumab_IL6R-CD126_Light_Chain_1,tocilizumab.py,107,8.62,11756.97,59.81,373.83,654.21,373.83,654.21,560.75,373.83,93.46,93.46,841.12,-0.44,-0.44,0.82
Toripalimab_PDCD1-CD279-PD1_Heavy_Chain_1,toripalimab.py,125,6.12,13774.19,56.80,800.00,320.00,960.00,400.00,160.00,240.00,320.00,160.00,960.00,-0.31,-0.29,1.22
Toripalimab_PDCD1-CD279-PD1_Light_Chain_1,toripalimab.py,112,7.98,12216.64,53.57,178.57,892.86,892.86,446.43,625.00,446.43,89.29,89.29,982.14,-0.22,-0.22,1.22
Tosatoxumab_Staphylococcus-aureus-Toxin-A_Heavy_Chain_1,tosatoxumab.py,121,9.18,13423.92,53.72,661.16,413.22,578.51,330.58,413.22,330.58,495.87,330.58,1074.38,-0.50,-0.48,1.33
Tosatoxumab_Staphylococcus-aureus-Toxin-A_Light_Chain_1,tosatoxumab.py,111,4.99,11574.51,54.95,630.63,720.72,630.63,360.36,540.54,270.27,180.18,0.00,1171.17,-0.32,-0.34,1.52
Tozorakimab_IL33_Heavy_Chain_1,tozorakimab.py,126,8.99,13807.40,50.00,714.29,873.02,634.92,238.10,238.10,396.83,317.46,317.46,1269.84,-0.20,-0.18,1.33
Tozorakimab_IL33_Light_Chain_1,tozorakimab.py,106,5.09,11116.21,52.83,566.04,471.70,754.72,471.70,660.38,188.68,94.34,188.68,1320.75,-0.33,-0.35,1.44
Tralokinumab_IL13_Heavy_Chain_1,tralokinumab.py,122,7.96,13490.77,55.74,737.70,573.77,819.67,81.97,163.93,327.87,491.80,245.90,983.61,-0.42,-0.41,1.65
Tralokinumab_IL13_Light_Chain_1,tralokinumab.py,108,5.11,11388.56,49.07,555.56,555.56,1018.52,555.56,740.74,185.19,185.19,0.00,1296.30,-0.22,-0.24,1.44
Trastuzumab_Heavy_Chain_1,trastuzumab.py,120,8.03,13164.53,51.67,833.33,666.67,750.00,333.33,250.00,250.00,333.33,166.67,1250.00,-0.30,-0.29,1.65
Trastuzumab_Light_Chain_1,trastuzumab.py,107,8.64,11695.93,57.94,654.21,560.75,560.75,467.29,654.21,467.29,93.46,93.46,654.21,-0.37,-0.37,1.96
Tremelimumab_CTLA4-CD152_Heavy_Chain_1,tremelimumab.py,125,8.89,13956.44,53.60,720.00,640.00,960.00,160.00,240.00,240.00,320.00,240.00,1120.00,-0.33,-0.32,1.42
Tremelimumab_CTLA4-CD152_Light_Chain_1,tremelimumab.py,107,7.94,11638.82,57.94,560.75,654.21,373.83,560.75,654.21,467.29,93.46,93.46,747.66,-0.34,-0.34,1.84
Tulisokibart_TNFSF15-TL1A-VEGI_Heavy_Chain_1,tulisokibart.py,116,8.62,12702.11,56.03,517.24,517.24,1120.69,258.62,431.03,172.41,258.62,172.41,948.28,-0.44,-0.42,1.22
Tulisokibart_TNFSF15-TL1A-VEGI_Light_Chain_1,tulisokibart.py,106,6.49,11575.78,53.77,566.04,849.06,283.02,471.70,754.72,377.36,188.68,94.34,1037.74,-0.42,-0.42,1.66
Tusamitamab_CEACAM5-CD66e_Heavy_Chain_1,tusamitamab.py,120,5.69,12844.13,50.83,750.00,750.00,833.33,166.67,416.67,416.67,250.00,166.67,1166.67,-0.10,-0.09,1.66
Tusamitamab_CEACAM5-CD66e_Light_Chain_1,tusamitamab.py,107,7.97,11725.95,57.01,560.75,747.66,373.83,467.29,560.75,560.75,93.46,93.46,841.12,-0.35,-0.35,0.92
Tuvonralimab_CTLA4-CD152_Heavy_Chain_1,tuvonralimab.py,118,8.60,13018.47,50.85,762.71,847.46,847.46,169.49,254.24,338.98,338.98,169.49,1186.44,-0.26,-0.24,1.65
Tuvonralimab_CTLA4-CD152_Light_Chain_1,tuvonralimab.py,107,8.67,11704.96,53.27,560.75,747.66,373.83,560.75,841.12,467.29,93.46,0.00,1028.04,-0.38,-0.38,1.66
Ublituximab_MS4A1-CD20_Heavy_Chain_1,ublituximab.py,118,8.86,12995.30,58.47,762.71,508.47,593.22,169.49,254.24,254.24,254.24,338.98,1016.95,-0.50,-0.49,1.22
Ublituximab_MS4A1-CD20_Light_Chain_1,ublituximab.py,106,9.04,11437.64,53.77,849.06,377.36,471.70,471.70,754.72,377.36,283.02,188.68,849.06,-0.33,-0.33,1.64
Umesolerbart_Bet-v-1_Heavy_Chain_1,umesolerbart.py,119,4.99,12959.22,54.62,756.30,756.30,756.30,336.13,168.07,420.17,252.10,168.07,924.37,-0.21,-0.19,1.65
Umesolerbart_Bet-v-1_Light_Chain_1,umesolerbart.py,107,9.11,11571.80,55.14,841.12,654.21,373.83,560.75,560.75,373.83,186.92,93.46,841.12,-0.30,-0.30,1.28
Upinitatug_SLC34A2_Heavy_Chain_1,upinitatug.py,119,8.93,12836.20,53.78,1008.40,504.20,840.34,252.10,252.10,252.10,252.10,168.07,1092.44,-0.28,-0.26,1.65
Upinitatug_SLC34A2_Light_Chain_1,upinitatug.py,107,7.93,11729.97,59.81,280.37,934.58,467.29,467.29,467.29,373.83,93.46,93.46,841.12,-0.32,-0.32,1.27
Ustekinumab_IL12B-CLMFp40_Heavy_Chain_1,ustekinumab.py,119,8.94,13253.87,52.10,420.17,588.24,756.30,420.17,420.17,336.13,420.17,336.13,1092.44,-0.32,-0.30,1.65
Ustekinumab_IL12B-CLMFp40_Light_Chain_1,ustekinumab.py,107,7.94,11706.90,57.94,654.21,654.21,280.37,654.21,560.75,373.83,186.92,93.46,747.66,-0.36,-0.37,1.33
Vamikibart_IL6_Heavy_Chain_1,vamikibart.py,122,6.43,13422.87,54.10,737.70,655.74,983.61,245.90,409.84,81.97,327.87,163.93,983.61,-0.31,-0.29,1.22
Vamikibart_IL6_Light_Chain_1,vamikibart.py,111,4.58,12027.27,53.15,630.63,720.72,630.63,540.54,630.63,360.36,90.09,180.18,900.90,-0.33,-0.33,1.28
Vecantoxatug_Clostridium-tetani-tetanus-toxin-(TeNT)_Heavy_Chain_1,vecantoxatug.py,115,8.89,12872.35,55.65,782.61,347.83,869.57,434.78,347.83,434.78,347.83,173.91,695.65,-0.29,-0.28,1.33
Vecantoxatug_Clostridium-tetani-tetanus-toxin-(TeNT)_Light_Chain_1,vecantoxatug.py,107,7.95,11485.65,58.88,560.75,841.12,280.37,560.75,560.75,280.37,93.46,93.46,841.12,-0.36,-0.36,0.76
Vedolizumab_ITGA4B7_Heavy_Chain_1,vedolizumab.py,121,5.76,13467.79,56.20,661.16,495.87,909.09,330.58,247.93,165.29,413.22,165.29,991.74,-0.44,-0.42,1.65
Vedolizumab_ITGA4B7_Light_Chain_1,vedolizumab.py,112,7.95,12159.50,54.46,267.86,803.57,714.29,446.43,714.29,357.14,89.29,89.29,1071.43,-0.32,-0.32,1.22
Veligrotug_IGF1R-CD221_Heavy_Chain_1,veligrotug.py,124,9.21,13803.17,57.26,564.52,483.87,887.10,161.29,322.58,322.58,403.23,161.29,967.74,-0.53,-0.52,1.22
Veligrotug_IGF1R-CD221_Light_Chain_1,veligrotug.py,112,7.99,12226.68,51.79,267.86,892.86,803.57,535.71,714.29,446.43,89.29,89.29,982.14,-0.19,-0.19,1.22
Velinotamig_TNFRSF17-CD269-BCMA-TNFRSF13A_Heavy_Chain_1,velinotamig.py,118,9.74,13238.90,49.15,593.22,762.71,1016.95,169.49,169.49,423.73,423.73,254.24,1271.19,-0.23,-0.21,1.78
Velinotamig_TNFRSF17-CD269-BCMA-TNFRSF13A_Light_Chain_1,velinotamig.py,107,9.04,11705.97,57.94,467.29,654.21,467.29,560.75,654.21,373.83,186.92,93.46,747.66,-0.41,-0.41,0.93
Velinotamig_CD3E_Heavy_Chain_2,velinotamig.py,121,8.86,13454.82,58.68,743.80,413.22,991.74,82.64,165.29,165.29,330.58,247.93,991.74,-0.48,-0.47,1.22
Velinotamig_CD3E_Light_Chain_2,velinotamig.py,107,9.04,11705.97,57.94,467.29,654.21,467.29,560.75,654.21,373.83,186.92,93.46,747.66,-0.41,-0.41,0.93
Vibostolimab_TIGIT-WUCAM-VSTM3_Heavy_Chain_1,vibostolimab.py,119,8.00,13092.41,55.46,672.27,420.17,1008.40,168.07,336.13,252.10,336.13,168.07,1092.44,-0.40,-0.39,1.22
